Date,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Profit,Remaining_Stock
6/19/2022,Running Shoes Nike Air,Sports,3,2959,4801,5529,94
4/20/2022,Casual Loafers Brown,Casual,1,866,1962,1097,28
5/27/2024,Running Shoes Nike Air,Sports,10,2945,4890,19456,43
9/10/2023,Ethnic Mojri,Ethnic,2,512,971,918,34
12/26/2024,Kids Sneakers Blue,Kids,9,578,1219,5768,55
10/1/2023,Ladies Flats Gold,Ladies,5,807,1542,3676,113
9/2/2022,Casual Loafers Brown,Casual,10,869,1821,9519,85
3/25/2024,Running Shoes Nike Air,Sports,8,2746,4302,12450,105
1/3/2024,Formal Oxford Black,Formal,8,1928,3358,,
4/18/2022,Formal Oxford Black,Formal,9,1865,3131,11401,
7/23/2023,Running Shoes Nike Air,Sports,10,2997,4462,14650,61
2/15/2022,Ladies Flats Gold,Ladies,11,767,1739,10695,81
12/5/2023,Running Shoes Nike Air,Sports,12,2938,4862,23098,54
12/29/2023,Ladies Heels Red,Ladies,13,1155,2522,17762,38
12/23/2022,Formal Oxford Black,Formal,3,1718,3172,4362,82
2/13/2023,Sports Adidas Ultra,Sports,12,3345,5090,20942,50
8/13/2023,Formal Pump Ladies,Ladies,12,1439,2774,16021,65
11/28/2022,Casual Loafers Brown,Casual,8,959,1884,7404,57
2/9/2022,Jogging Shoes Puma,Sports,3,2432,4216,5353,
2/7/2024,Formal Pump Ladies,Ladies,6,1602,2684,6490,81
8/18/2023,  Casual Loafers Brown  ,Casual,4,891,1972,4326,17
5/19/2024,Ladies Flats Gold,Ladies,11,811,1565,8295,18
1/16/2023,Kids Formal Black,kids,8,658,1372,5707,88
7/9/2024,Formal Pump Ladies,Ladies,15,1495,2756,18913,21
1/22/2023,Kids Sneakers Blue,Kids,7,591,1263,,74
7/30/2022,Casual Canvas White,Casual,5,557,1139,2911,98
7/1/2023,Casual Loafers Brown,Casual,4,957,1883,3703,48
1/8/2024,Kids Sneakers Blue,Kids,15,643,1204,8420,101
4/4/2023,Sandals Summer,Casual,8,380,862,3861,32
6/3/2024,Ladies Heels Red,Ladies,12,1240,2383,13709,59
2/10/2023,Slippers Home,Casual,11,235,603,4045,109
11/27/2024,Ladies Flats Gold,Ladies,10,810,1710,9001,69
6/14/2023,Slippers Home,Casual,2,235,594,717,31
3/13/2023,Ladies Flats Gold,Ladies,4,856,,3037,124
11/17/2023,Running Shoes Nike Air,Sports,7,2748,4512,12348,24
2/18/2022,Sports Adidas Ultra,Sports,9,3412,5588,19585,37
9/7/2023,Slippers Home,Casual,14,240,582,4794,72
6/11/2022,Jogging Shoes Puma,Sports,-11,2550,4088,16920,49
9/26/2024,Slippers Home,Casual,4,233,572,,57
6/10/2024,Boots Winter Leather,Formal,14,3303,6018,38003,122
3/21/2023,Casual Canvas White,Casual,6,,,3336,25
3/14/2023,Formal Oxford Black,Formal,15,1719,3185,21987,47
1/26/2024,Ethnic Mojri,Ethnic,1,492,,484,103
6/12/2022,Slippers Home,Casual,14,235,587,,
11/28/2024,Casual Loafers Brown,Casual,11,870,1785,10058,115
9/10/2022,Boots Winter Leather,Formal,15,3706,6483,41652,82
12/15/2024,Sandals Summer,Casual,8,398,856,,69
2/19/2024,Slippers Home,Casual,10,239,577,3385,80
4/2/2023,Casual Canvas White,Casual,2,530,1185,1310,113
2/28/2023,Sandals Summer,Casual,,405,918,2050,49
1/21/2024,Ladies Heels Red,Ladies,2,1267,2427,2321,46
10/7/2022,Formal Pump Ladies,Ladies,5,1533,2748,6074,48
4/19/2022,Kids Formal Black,Kids,9,668,1374,6350,92
7/11/2022,Casual Loafers Brown,Casual,9,906,1882,8783,
2/4/2024,Kids Formal Black,Kids,8,735,1402,5336,31
4/18/2022,Sports Adidas Ultra,Sports,12,3013,5129,25401,26
6/5/2022,Sports Adidas Ultra,Sports,8,2944,5656,21693,65
7/6/2024,Boots Winter Leather,Formal,3,3648,6252,7813,56
9/29/2023,Kids Sneakers Blue,Kids,10,627,1282,6554,119
5/17/2022,Kids Formal Black,Kids,8,645,1476,6648,94
10/23/2022,Kids Formal Black,Kids,10,688,1492,8046,26
8/25/2023,Sports Adidas Ultra,Sports,8,3195,,18884,25
11/10/2024,Formal Oxford Black,Formal,8,1789,3179,11117,105
12/20/2024,Casual Canvas White,,9,548,1057,4589,105
1/4/2022,Slippers Home,Casual,9,240,568,2953,86
8/16/2024,Boots Winter Leather,Formal,13,3695,5841,27905,51
9/1/2023,  Ladies Flats Gold  ,Ladies,15,795,1548,11290,96
10/27/2023,Ladies Heels Red,,7,1255,2513,8803,78
9/21/2023,Sandals Summer,Casual,13,391,869,6214,
1/14/2022,Sandals Summer,Casual,15,416,865,6730,49
4/27/2024,Sandals Summer,Casual,6,411,867,2733,79
1/17/2024,Formal Pump Ladies,Ladies,13,1545,2740,15530,49
10/8/2023,Ethnic Mojri,Ethnic,4,,1020,2182,93
8/5/2023,Sandals Summer,Casual,4,386,983,2388,140
4/28/2023,Slippers Home,Casual,13,238,582,4470,18
2/20/2023,Ethnic Mojri,Ethnic,10,,1026,5563,89
1/6/2023,Ladies Heels Red,Ladies,,1200,2314,14486,92
10/13/2022,Ladies Heels Red,Ladies,4,1235,2394,4637,98
10/1/2022,Ladies Flats Gold,Ladies,7,789,1600,5678,18
2/10/2024,Jogging Shoes Puma,Sports,6,2572,4351,10676,19
8/6/2023,Casual Canvas White,Casual,,516,1103,6458,48
7/8/2022,Jogging Shoes Puma,Sports,11,2686,3975,14184,65
5/12/2023,Running Shoes Nike Air,Sports,3,2740,4328,4766,37
11/27/2022,Formal Oxford Black,,1,1774,3479,1705,78
6/4/2023,Ethnic Mojri,ETHNIC,8,525,977,3618,23
2/15/2024,Sports Adidas Ultra,Sports,10,3198,5157,19591,66
5/2/2023,Casual Canvas White,Casual,5,522,1205,3419,94
12/25/2023,Kids Sneakers Blue,Kids,15,552,1220,10022,48
9/23/2023,Running Shoes Nike Air,Sports,12,2845,4808,23553,74
5/18/2024,Kids Formal Black,Kids,5,698,1410,3557,59
11/23/2024,Jogging Shoes Puma,Sports,18,,3871,22209,124
8/24/2023,,Ladies,8,1482,2858,11008,31
4/9/2024,Casual Loafers Brown,Casual,11,894,1797,9932,36
5/10/2023,  Ethnic Mojri  ,Ethnic,2,465,1002,1075,20
1/22/2022,Sandals Summer,Casual,7,413,930,3621,110
3/14/2024,Jogging Shoes Puma,Sports,4,2394,3827,,21
12/16/2024,Formal Oxford Black,Formal,13,1922,3109,15434,100
10/8/2024,Formal Oxford Black,Formal,8,1732,3517,14280,52
11/11/2023,Kids Sneakers Blue,Kids,1,,1242,613,91
10/26/2023,Ethnic Mojri,Ethnic,13,517,1031,6680,33
9/10/2024,Ladies Heels Red,Ladies,13,1276,2619,17452,64
2/25/2022,Ladies Heels Red,Ladies,3,1230,2361,,131
5/11/2023,Running Shoes Nike Air,Sports,12,2638,4924,27440,40
1/26/2024,Ethnic Mojri,Ethnic,1,492,,484,103
6/12/2024,Jogging Shoes Puma,Sports,8,2672,4037,10922,132
12/30/2022,Casual Canvas White,Casual,11,523,1075,,65
5/14/2022,Formal Oxford Black,Formal,3,1933,3417,4452,36
4/18/2024,Ladies Flats Gold,Ladies,,852,1613,5329,22
12/24/2022,Ethnic Mojri,Ethnic,10,463,1061,5981,
5/1/2022,Running Shoes Nike Air,Sports,2,2735,4338,3207,34
5/15/2023,Kids Sneakers Blue,Kids,2,646,1242,1192,72
10/10/2023,Running Shoes Nike Air,Sports,12,2967,4496,18344,44
8/3/2022,Formal Oxford Black,Formal,4,1785,3517,,138
2/18/2024,Kids Sneakers Blue,Kids,9,630,1238,5474,77
3/14/2022,Slippers Home,Casual,2,,597,725,33
3/24/2024,Casual Canvas White,Casual,3,593,1097,1511,98
11/14/2023,Kids Formal Black,Kids,9,651,,6573,88
4/28/2022,Kids Formal Black,Kids,5,732,1425,3464,87
2/28/2022,Slippers Home,Casual,10,248,545,2974,58
3/19/2022,Sports Adidas Ultra,Sports,7,3108,5002,,23
5/7/2022,Formal Oxford Black,Formal,2,1895,3390,2990,87
12/21/2022,Jogging Shoes Puma,Sports,2,2660,4044,2768,70
8/8/2022,Kids Sneakers Blue,Kids,18,603,1242,11487,128
12/19/2023,Formal Oxford Black,Formal,18,1676,3113,25870,109
5/24/2023,Casual Canvas White,Casual,14,571,1097,7370,69
9/4/2024,Formal Oxford Black,Formal,11,1804,3286,16303,60
3/6/2022,Running Shoes Nike Air,Sports,18,2859,4501,29561,86
10/18/2023,Jogging Shoes Puma,Sports,5,2371,3806,7173,47
8/29/2022,Casual Canvas White,Casual,1,524,1166,643,45
6/14/2024,Jogging Shoes Puma,Sports,3,2605,4062,4372,122
4/15/2024,Kids Formal Black,Kids,3,693,1386,2080,16
9/13/2024,  Kids Formal Black  ,Kids,1,721,1416,695,92
6/1/2024,Casual Canvas White,Casual,13,520,1068,,111
8/15/2023,Slippers Home,Casual,10,234,548,3138,19
10/17/2022,Sports Adidas Ultra,Sports,21,3256,5131,39373,88
5/27/2022,Formal Pump Ladies,Ladies,13,,3038,20947,55
7/25/2024,Casual Loafers Brown,Casual,7,915,1922,,99
11/15/2024,Jogging Shoes Puma,Sports,5,2306,4355,10247,21
9/24/2023,Running Shoes Nike Air,Sports,8,2791,4765,15789,62
11/15/2022,Boots Winter Leather,Formal,4,3294,5966,10688,48
9/8/2024,Casual Loafers Brown,Casual,2,854,1787,1867,10
5/27/2022,Formal Pump Ladies,Ladies,13,1439,2663,15910,42
6/25/2022,Casual Loafers Brown,Casual,10,890,1826,9355,41
9/9/2024,Slippers Home,Casual,14,269,534,3704,90
3/8/2022,Kids Formal Black,Kids,6,742,1460,4306,48
8/13/2022,Casual Canvas White,Casual,4,576,1113,2147,92
1/3/2022,Boots Winter Leather,Formal,18,3732,6113,42855,90
8/23/2022,Ethnic Mojri,Ethnic,7,485,987,3517,22
2/10/2022,Slippers Home,Casual,2,256,535,559,135
7/28/2023,Boots Winter Leather,Formal,6,3265,6204,17639,58
11/5/2023,Sports Adidas Ultra,Sports,12,3455,5090,19617,80
4/30/2022,Formal Pump Ladies,Ladies,5,1405,2697,6461,83
5/28/2022,Ladies Heels Red,Ladies,3,1254,2490,3710,77
5/30/2024,Casual Loafers Brown,Casual,13,928,1844,11909,52
10/6/2024,Running Shoes Nike Air,Sports,12,2997,4930,23199,
9/1/2022,Ladies Heels Red,Ladies,1,1236,2409,1173,52
9/1/2024,  Boots Winter Leather  ,Formal,8,3228,5750,20180,29
12/9/2024,Kids Sneakers Blue,Kids,3,599,1178,1736,33
9/30/2023,Slippers Home,Casual,10,251,543,2918,24
6/3/2022,Kids Formal Black,Kids,16,705,1334,10067,100
11/8/2023,Formal Pump Ladies,Ladies,9,1615,2906,11621,34
4/17/2022,Sports Adidas Ultra,Sports,,3156,5155,9994,52
7/3/2024,Ladies Heels Red,Ladies,7,1164,2428,8845,12
7/14/2024,Slippers Home,Casual,10,255,560,,26
5/19/2024,Casual Canvas White,Casual,8,591,1151,4488,63
12/10/2023,Ladies Heels Red,Ladies,10,1137,2529,13920,36
6/9/2022,Jogging Shoes Puma,Sports,12,2568,4238,20035,60
6/21/2023,Casual Loafers Brown,Casual,6,926,1755,4973,79
11/18/2022,Sports Adidas Ultra,Sports,16,,5493,40240,38
9/7/2023,Formal Pump Ladies,Ladies,5,1609,2828,6097,15
1/13/2023,Running Shoes Nike Air,Sports,6,2580,4701,12726,76
1/11/2024,Running Shoes Nike Air,Sports,5,2970,4368,6986,117
12/21/2023,Casual Loafers Brown,Casual,2,938,1945,2013,54
5/23/2023,Formal Oxford Black,Formal,5,1908,3257,6745,
2/14/2024,Kids Sneakers Blue,Kids,7,570,1230,4618,86
3/22/2024,Casual Loafers Brown,Casual,13,935,1882,12313,40
5/5/2022,Formal Pump Ladies,Ladies,7,1398,3076,11748,69
7/29/2022,Ladies Flats Gold,Ladies,11,848,1555,7782,113
5/18/2024,Formal Oxford Black,Formal,9,1891,3450,14032,22
12/9/2024,  Jogging Shoes Puma  ,Sports,14,2554,3980,19962,72
2/7/2023,Boots Winter Leather,Formal,6,3692,5891,13198,22
8/5/2024,Sandals Summer,Casual,14,427,,6790,57
7/11/2022,Ladies Heels Red,Ladies,10,1241,2527,12860,34
5/29/2022,  Slippers Home  ,Casual,5,249,593,1722,13
11/21/2022,Jogging Shoes Puma,Sports,1,2359,3971,1611,37
12/1/2023,Casual Loafers Brown,Casual,3,888,1854,2898,26
6/21/2024,Ladies Flats Gold,Ladies,11,790,1737,10414,65
11/19/2023,Kids Sneakers Blue,Kids,14,639,1287,9079,62
4/17/2022,Sports Adidas Ultra,Sports,14,3394,5651,31593,38
1/31/2022,Formal Pump Ladies,Ladies,15,1509,2863,,92
9/14/2024,Kids Formal Black,Kids,9,718,1340,5597,69
2/27/2023,Ladies Heels Red,Ladies,15,1143,2591,21716,73
4/1/2023,Sports Adidas Ultra,Sports,15,3252,5113,27919,33
1/20/2022,Jogging Shoes Puma,Sports,1,2643,3933,1290,124
8/12/2022,Sandals Summer,Casual,14,,937,7716,65
5/12/2022,Jogging Shoes Puma,Sports,6,2517,4254,10424,147
2/25/2022,Kids Formal Black,Kids,2,690,1513,1647,44
6/21/2023,Ladies Flats Gold,Ladies,6,860,1660,4799,80
6/15/2023,Sandals Summer,Casual,13,428,951,6789,89
9/4/2023,Running Shoes Nike Air,Sports,14,2838,4380,21587,48
10/3/2023,Formal Pump Ladies,Ladies,11,1427,2998,17288,83
5/12/2024,Kids Sneakers Blue,Kids,3,600,1195,1784,92
7/6/2023,Boots Winter Leather,Formal,2,3733,6281,5095,16
10/6/2024,Casual Loafers Brown,Casual,4,947,,3221,12
5/15/2024,Jogging Shoes Puma,Sports,12,2696,3933,14845,14
3/25/2024,Formal Pump Ladies,Ladies,5,,2696,6266,68
1/9/2024,Formal Pump Ladies,Ladies,,1425,2834,,82
12/6/2024,Running Shoes Nike Air,Sports,12,2814,4833,24226,130
5/21/2024,Slippers Home,Casual,12,260,563,,70
9/22/2022,Ladies Flats Gold,Ladies,9,803,1730,8343,11
12/3/2022,Kids Sneakers Blue,Kids,11,553,1157,6648,30
8/1/2023,Formal Oxford Black,Formal,12,1669,3395,,
11/6/2023,Sports Adidas Ultra,Sports,8,2998,5585,,72
3/21/2022,Formal Oxford Black,Formal,1,1868,,1412,38
8/12/2024,Ethnic Mojri,Ethnic,4,513,1074,2244,43
10/10/2022,,Kids,11,724,1428,7746,77
12/31/2022,Ladies Flats Gold,Ladies,8,852,1609,6053,107
9/4/2023,Ladies Flats Gold,ladies,6,781,1674,5360,73
4/10/2024,Slippers Home,Casual,14,257,568,4357,22
5/12/2022,Sports Adidas Ultra,Sports,5,3030,5297,11333,89
9/16/2022,Slippers Home,Casual,7,260,524,1850,111
3/26/2022,Boots Winter Leather,Formal,14,3565,5923,33024,70
5/21/2023,Casual Canvas White,Casual,,548,1091,6516,13
12/22/2023,,Sports,13,3152,5084,25122,33
3/4/2022,Kids Formal Black,Kids,5,733,1454,3605,10
7/28/2024,Casual Loafers Brown,Casual,3,,1809,2579,80
8/4/2022,Ladies Flats Gold,Ladies,10,741,,9671,103
7/23/2024,Formal Oxford Black,Formal,1,,3229,1312,33
3/9/2022,Formal Pump Ladies,Ladies,12,1568,41238,14282,110
11/26/2023,Slippers Home,Casual,15,266,560,4410,80
4/2/2023,Casual Canvas White,Casual,11,581,1182,6609,115
1/18/2022,Sandals Summer,Casual,4,412,,2134,27
10/11/2023,Formal Oxford Black,Formal,10,1683,3308,16254,59
8/15/2023,Running Shoes Nike Air,,7,2922,4577,11587,102
2/17/2023,Kids Sneakers Blue,Kids,14,,1157,7961,146
12/6/2022,  Casual Loafers Brown  ,Casual,14,879,1813,13068,60
5/26/2022,Sandals Summer,Casual,2,403,856,905,55
4/12/2024,Kids Formal Black,Kids,7,730,1450,5043,21
8/12/2023,,Ladies,,1111,2287,1176,95
3/13/2024,Ethnic Mojri,Ethnic,14,499,1099,8396,84
2/27/2022,Sandals Summer,Casual,1,380,874,495,25
5/10/2023,Running Shoes Nike Air,Sports,,2826,4921,,
5/28/2023,Kids Formal Black,Kids,8,700,1499,6391,45
4/14/2023,Formal Oxford Black,Formal,2,1866,3494,3255,106
8/6/2023,Jogging Shoes Puma,Sports,2,2478,4059,,25
8/26/2024,Ladies Flats Gold,Ladies,10,827,1688,,74
5/4/2022,Kids Formal Black,Kids,13,,1530,10719,61
1/1/2022,,SPORTS,1,2618,4432,1814,160
10/13/2022,Running Shoes Nike Air,Sports,18,2642,4376,31212,40
11/10/2022,Kids Formal Black,Kids,6,676,,4472,80
1/9/2023,Formal Pump Ladies,ladies,6,1527,2842,7890,29
8/19/2023,Boots Winter Leather,Formal,1,3386,6092,2706,138
10/25/2023,Casual Canvas White,Casual,12,537,1144,7284,51
1/6/2023,Running Shoes Nike Air,Sports,5,2881,4734,9266,91
7/18/2022,Sports Adidas Ultra,Sports,1,3265,5104,1839,11
11/30/2024,Kids Formal Black,Kids,10,746,1425,6793,49
11/14/2023,Formal Pump Ladies,Ladies,,1390,2685,9062,12
3/5/2023,Formal Oxford Black,Formal,15,1933,3176,18643,81
9/22/2024,Kids Sneakers Blue,Kids,13,564,1241,8806,48
11/16/2024,Formal Pump Ladies,Ladies,4,1483,3033,6202,29
3/17/2023,Formal Oxford Black,Formal,4,1671,3516,7381,43
9/21/2023,Boots Winter Leather,Formal,4,3701,6145,9777,60
2/26/2023,Kids Sneakers Blue,Kids,14,564,1231,9343,122
11/15/2022,Boots Winter Leather,Formal,10,3441,6429,29879,52
7/24/2022,Kids Formal Black,Kids,14,670,1390,10075,101
3/7/2024,Slippers Home,Casual,9,242,557,2835,45
1/27/2023,Running Shoes Nike Air,Sports,7,2974,4596,11357,46
11/21/2024,Formal Oxford Black,Formal,10,1750,3217,14664,60
5/11/2023,Kids Sneakers Blue,Kids,8,566,1294,5822,77
10/31/2022,Ethnic Mojri,Ethnic,2,510,1004,987,57
7/20/2024,Kids Sneakers Blue,Kids,1,640,1182,542,11
12/2/2024,Ladies Flats Gold,Ladies,8,843,1539,5571,40
8/31/2023,Sports Adidas Ultra,Sports,1,3426,5254,1829,24
12/30/2022,Casual Canvas White,Casual,8,540,1116,4612,76
3/31/2024,Sports Adidas Ultra,Sports,21,3414,5542,44691,143
3/4/2023,Kids Sneakers Blue,Kids,6,608,1242,3803,101
5/12/2022,Slippers Home,Casual,3,233,,875,
1/23/2024,Slippers Home,Casual,15,247,559,4674,31
5/29/2024,Ethnic Mojri,Ethnic,4,476,1043,2270,34
9/22/2024,Sports Adidas Ultra,Sports,13,3091,5251,28088,109
1/20/2024,Sports Adidas Ultra,Sports,6,,5058,10103,139
5/27/2022,Casual Canvas White,Casual,5,514,1197,3414,75
2/19/2022,Boots Winter Leather,Formal,14,3578,6034,34394,68
5/5/2022,Ethnic Mojri,Ethnic,14,515,1032,7227,76
8/13/2024,Kids Sneakers Blue,Kids,16,621,1177,8885,48
6/27/2024,Casual Canvas White,Casual,7,516,1080,3953,76
12/28/2023,Ladies Heels Red,Ladies,2,1180,2416,,51
11/12/2024,Sandals Summer,Casual,3,376,975,1798,68
11/24/2023,Boots Winter Leather,Formal,3,3750,6155,7214,29
12/27/2022,Ladies Heels Red,Ladies,1,1286,2612,1326,34
9/22/2024,Formal Pump Ladies,Ladies,7,1422,2938,10610,43
2/28/2023,Ladies Flats Gold,Ladies,6,791,1632,5050,141
9/29/2023,Casual Loafers Brown,Casual,14,904,1757,11952,97
9/30/2024,Formal Oxford Black,Formal,14,1746,3179,20059,73
12/10/2022,Formal Oxford Black,Formal,2,1728,3279,3101,16
3/20/2023,Kids Sneakers Blue,,,597,1222,,73
5/8/2023,Casual Loafers Brown,Casual,13,922,1796,11362,28
5/15/2024,Kids Formal Black,Kids,2,676,1390,1428,69
10/11/2023,Kids Formal Black,Kids,4,728,1491,3052,42
9/29/2024,Boots Winter Leather,Formal,4,3418,6329,11646,10
4/7/2023,  Casual Canvas White  ,Casual,15,582,1134,8277,71
12/30/2023,Sandals Summer,Casual,9,427,988,5048,14
1/2/2024,Casual Canvas White,Casual,15,572,1163,8863,20
1/11/2022,Casual Canvas White,Casual,12,594,1137,6517,137
8/1/2024,Jogging Shoes Puma,Sports,11,2334,3912,17348,25
9/7/2022,Sandals Summer,Casual,9,431,899,,69
3/5/2024,Jogging Shoes Puma,Sports,16,2306,3864,24939,48
4/24/2022,Running Shoes Nike Air,Sports,16,2653,4612,31354,36
12/28/2022,Formal Oxford Black,Formal,7,,3312,11251,75
1/22/2022,Boots Winter Leather,Formal,2,3751,6529,5555,36
7/13/2023,Ladies Heels Red,Ladies,8,1118,2621,12026,17
10/8/2024,Kids Sneakers Blue,Kids,7,590,1173,4082,45
5/22/2022,Kids Formal Black,Kids,13,737,1473,9562,58
4/10/2022,Ethnic Mojri,Ethnic,9,476,1031,4989,32
1/24/2022,Ladies Flats Gold,Ladies,14,834,1629,11129,42
9/10/2023,Ladies Heels Red,Ladies,1,1145,2437,1292,93
11/28/2023,,Ladies,7,743,1572,5807,101
11/18/2024,Casual Loafers Brown,Casual,6,962,1917,5731,54
9/10/2022,Ladies Flats Gold,Ladies,7,746,1533,5512,24
5/30/2022,Casual Canvas White,Casual,4,591,1110,2077,71
11/22/2024,Ladies Flats Gold,,2,769,1629,1720,13
7/19/2023,Running Shoes Nike Air,Sports,5,2959,4534,7877,85
5/7/2023,Running Shoes Nike Air,Sports,10,2644,68243,19206,58
1/21/2024,  Formal Pump Ladies  ,Ladies,,1410,2763,10828,27
7/6/2024,Jogging Shoes Puma,Sports,3,2347,3891,4632,65
7/8/2023,Casual Canvas White,Casual,13,527,1193,8666,36
5/9/2023,Slippers Home,CASUAL,9,251,566,2836,79
12/14/2023,Ladies Heels Red,Ladies,15,1128,,19012,130
12/22/2024,Ethnic Mojri,Ethnic,3,490,953,1390,86
7/4/2023,Boots Winter Leather,Formal,12,3668,6118,29396,28
7/4/2022,Kids Formal Black,Kids,18,682,1440,13643,51
4/8/2024,Ethnic Mojri,,,489,1010,2083,34
3/11/2023,Formal Pump Ladies,Ladies,3,1610,2796,3556,67
3/22/2023,Ethnic Mojri,Ethnic,2,501,978,954,85
12/9/2023,Formal Oxford Black,Formal,9,1755,3392,,128
1/27/2022,Casual Loafers Brown,Casual,14,894,1724,11607,38
3/21/2023,Slippers Home,Casual,7,267,600,2331,26
3/14/2023,Jogging Shoes Puma,Sports,7,2560,4021,,46
8/3/2024,Slippers Home,Casual,4,262,589,1309,
5/7/2023,Ladies Heels Red,Ladies,15,1273,2419,17186,34
11/15/2024,Ethnic Mojri,Ethnic,14,522,1003,,61
2/17/2022,Kids Formal Black,Kids,2,745,1466,,83
12/8/2024,Kids Formal Black,Kids,10,649,1358,7094,18
12/2/2023,Formal Pump Ladies,Ladies,2,1465,3073,3216,84
8/2/2023,Ladies Flats Gold,Ladies,10,783,1676,8925,77
4/7/2024,Casual Canvas White,Casual,14,570,1066,,75
9/24/2022,Sandals Summer,Casual,8,370,916,4373,141
12/1/2023,Ethnic Mojri,Ethnic,4,538,1050,2046,34
3/27/2022,Sports Adidas Ultra,Sports,1,3378,5276,,74
6/9/2022,Sandals Summer,Casual,8,369,883,4117,138
1/11/2023,Casual Canvas White,Casual,10,570,1095,5251,16
10/31/2022,Formal Oxford Black,Formal,15,1838,3393,23321,75
11/20/2023,Ethnic Mojri,Ethnic,12,492,1030,6463,47
4/6/2022,Jogging Shoes Puma,Sports,21,2315,,42797,103
12/9/2022,Sandals Summer,Casual,,390,,2183,117
11/27/2022,  Kids Sneakers Blue  ,Kids,5,644,1290,3232,52
12/27/2024,Casual Loafers Brown,Casual,12,951,1755,9650,16
9/1/2024,Jogging Shoes Puma,Sports,12,,3966,17389,73
6/16/2022,Kids Sneakers Blue,Kids,18,603,1202,10773,
11/2/2023,Ladies Heels Red,Ladies,9,1252,2477,11025,64
2/18/2024,Boots Winter Leather,Formal,1,3757,6422,2665,62
11/5/2022,Kids Sneakers Blue,Kids,3,625,1170,1637,92
1/24/2023,Kids Sneakers Blue,Kids,4,561,1239,2714,70
12/29/2024,Sports Adidas Ultra,Sports,9,3237,5547,20792,95
8/1/2023,Jogging Shoes Puma,Sports,7,,4086,11694,27
9/21/2023,Jogging Shoes Puma,Sports,6,2605,4194,9531,105
3/19/2022,Boots Winter Leather,Formal,3,3606,6016,7230,57
6/21/2023,  Casual Canvas White  ,Casual,5,581,1159,2887,73
6/15/2022,Ethnic Mojri,Ethnic,14,461,1055,8317,86
6/29/2022,  Formal Pump Ladies  ,Ladies,,1530,,12419,32
10/3/2022,Boots Winter Leather,Formal,3,3553,6478,8774,41
12/5/2022,Ethnic Mojri,Ethnic,4,534,1078,2176,103
1/4/2024,Casual Canvas White,Casual,8,582,1108,,12
12/15/2023,Slippers Home,Casual,10,266,601,3346,52
3/16/2022,Formal Oxford Black,Formal,12,1880,3260,16562,50
10/3/2024,Ethnic Mojri,Ethnic,13,506,969,6028,65
9/29/2023,Kids Formal Black,Kids,4,684,1426,2970,74
6/22/2024,Sports Adidas Ultra,Sports,11,3071,5320,24742,72
7/9/2024,Jogging Shoes Puma,Sports,11,2368,4390,22248,54
12/5/2022,Casual Canvas White,Casual,13,573,1136,7310,44
6/13/2023,,KIDS,19,627,1160,,88
9/4/2023,Slippers Home,Casual,14,255,591,4702,96
8/4/2024,Running Shoes Nike Air,Sports,5,2725,4379,8270,20
4/12/2022,Slippers Home,Casual,,241,537,296,71
10/1/2024,Ladies Heels Red,Ladies,13,1221,2580,17674,21
7/6/2023,Ethnic Mojri,Ethnic,9,522,1029,4561,68
3/28/2024,Casual Loafers Brown,Casual,9,965,1845,,24
6/30/2022,Slippers Home,Casual,4,254,587,1329,17
9/7/2024,Casual Canvas White,Casual,10,565,1127,5620,49
8/31/2023,Kids Sneakers Blue,Kids,11,586,1201,6774,69
8/16/2023,Formal Oxford Black,Formal,3,1772,3442,5010,57
12/29/2024,Casual Loafers Brown,Casual,14,862,1895,14465,75
4/10/2022,Sports Adidas Ultra,Sports,18,,5110,32874,81
1/9/2024,Formal Oxford Black,Formal,1,1703,3314,1611,43
4/24/2022,Kids Sneakers Blue,Kids,11,,1155,5753,59
4/15/2022,Ladies Heels Red,Ladies,15,1272,2556,19253,19
9/22/2024,Ladies Flats Gold,Ladies,14,828,1678,11893,99
